Link,Title,Location,Salary,Summary
f6fe4d192f210bc7,퀀트 개발자 (Quant Developer),ATZ Inc. 서울,"연봉 30,000,000원 - 40,000,000원",any... following languages. (C/C++/C#/ Python/Java/Node.js)* Experience with R... languages) C/C++/C#/ Python/Java R/Excel...
9040dba1c8db2a5d,퀀트운용팀 (사원-대리급),신한비엔피파리바자산운용 대한민국,,지식 보유자 - 투자자산운용사 자격증 소지자 우대 - CFA/CAIA/CPA 자격증 소지자 우대 - VBA/ Python 활용한 업무 가능자 우대 - 관련 전공 및 석박사 학위/금융 관련 자격증 보유자 우대 3. 전형방법...
01bc879744c28f9c,Support Engineer _ Azure PaaS,Microsoft 4.2 서울,,"Java, Node, Python, PHP and Ruby, .NET... Linux, NGNIX, Apache, Java, Node, Python, PHP and Ruby • Experience with customer..."
a39853230d5ceca8,Healthcare Real World Data Analyst 담당자,IQVIA 서울,,"HEOR 전반적인 업무 수행 Qualifications Claims Data 관련 분석 경력자 SAS / Python / R 등 통계 프로그래밍 언어 사용 가능자 통계학 전공자, 통계 및 Epidemiology 관련 석사..."
fa920414fa55ce4b,웹프로그래머 (FrontEnd) 기업부설연구소 연구원 #python #j...,넥스텝코리아 서울 용산구,"연봉 30,000,000원 - 32,000,000원","데이터 수집, 분석 및 가공 에 관련된 프로그램 개발 ( Python) REST API개발( Python) # 우대사항 javascript 개발경험 필수 python 개발 유경험자 우대 Android, iOS 개발 유경험자 우대..."
e315dc2d6850be87,클라우드서비스 언더클라우드 서버 개발자 모집,카카오엔터프라이즈 성남 삼평동,,"하나 이상의 프로그래밍 언어에 능숙하신 분 - Linux에 대한 이해 (우대사항) - Golang, Python 중 한가지 언어에 능숙한 개발자 - Openstack 혹은 Kubernetes를 이용한 개발 및 운영..."
7f0f05a7cbb72be3,[에이치랩] 웹 개발자(Back-end),에이치랩 서울 마포구,"연봉 28,000,000원 - 36,000,000원",MyBatis 숙련자 - NoSql (MongoDB 등) 가능 - Python 개발 가능 - AWS 배포 경험 - 다양한 개발 환경 및 협업에 적극적... MongoDB 등) 가능 - Python 개발 가능 - AWS 배포 경험...
00d70b2fd76eb40f,"소프트웨어, 웹 개발자",글로컬드림아카데미 충청남도 아산,,"요건 담당업무 자격요건 인원 [담당업무] - 웹페이지 ,앱 관련 개발 - 개발,디자인,기획 관련 - Python,Django 사용가능자 우대 - 경력 단절 여성 우대 - 경력자 업무시간/날짜 조절 가능 - 교육..."
94242432ba095bac,기업부설연구소 경력직 연구원(정규직) 공개,케이포시큐리티 서울 구로구,"연봉 50,000,000원 - 60,000,000원","업무 자격요건 인원 [담당업무] - 프로그램 개발 (go /c++ / Python... 네트워크 프로그래밍 (P2P, C... NS-3... 그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> Python"
750977c97eeed4d5,랩오투원 신입/경력 개발자,유한책임회사랩오투원 부산,,"신입) - C#, JAVA, Python, node,js, Ruby 중 잘... 대한 3년 이상 경험이 있는 분 - 관련학과 석사 이상 - 머신러닝( python, scikit-learn, tensorflow, pytorch 등..."
490967877320ae75,"4차산업혁명 교육컨텐츠 개발 , 교육 기획 경력 정규직",이앤오즈 서울 금천구,,통신·모바일·게임>빅데이터·AI(인공지능)>빅데이터|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|교육·교사·강사·교직원>IT·문화·직업강사>인터넷·IT전문|교육·교사·강사·교직원>IT·문화·직업강사...
4d904be195e1682c,프로그램개발자(JAVA/HTML5/PowerBuilder/앱/.NET/P...,케이에스피소프트 서울 금천구,,그램개발자모집(JAVA/HTML5/PowerBuilder/앱/.NET/ Python) 모집부문 및 자격요건 모집부문 담당업무 자격요건 인원 프로그램... 프로그래머>.NET|인터넷·IT·통신·모바일·게임>웹프로그래머> Python
83ff9361159cd219,Software Engineer,ODK Media Inc 서울 강남구,,applications; ability to design and develop applications using Python and Django. Solid hands-on experience with AWS cloud...
3e617a8ed7934773,Quant 트레이딩 부문,벨에포크자산운용 대한민국,,"거시경제 데이터 관리 3. 지원자격 및 우대사항 (1)필수사항 -투자자산운용사 보유, Python, 엑셀 VBA 사용 능력자 ( Python 패키지 : Scikit-learn, Keras, Tensorflow 활용가능) (엑셀..."
528aa6d0cf38da2b,JR0129130 Platform Application Engineer,인텔코리아 서울,,assembly language programming and Python scripts may be required Qualifications... programming and Python scripts may...
9f7af88b0ef15493,Deep Learning Architect,Amazon Web Services Korea LLC 서울,,"deep learning (e.g., CNN, RNN, LSTM) · Experience in using Python, R or Matlab or other statistical/machine learning software..."
1ea7188c1b87f679,Principle Business Analysis (eCommerce F...,Coupang 3.0 서울,,"FP&A, Strategy, Consulting role * Proficient in SQL and Python * Experience creating workflows and using automation tools..."
90104004fabe2502,[Search & Clova] 글로벌 콘텐츠 검색/ AI 기술 개발 신입...,네이버 대한민국,,"대규모 로그 분석 및 관련 시스템 운영 · 콘텐츠 검색 서비스 개발 및 운영 필요역량 · C, Java, Python 등의 프로그래밍 언어 중 1 개 이상 자유자재로 다루시는 분 · Linux/Shell 및 Git 환경에..."
19b44e0d17d112e2,분석실 - 베이지안 분석 전문가,Nexon 성남 분당구,,"동으로부터 피드백을 받아 최적화 모델을 개선합니다. - 주요 활용 tool : SQL, zeppelin, python, tableau 지원자격 - (필수) 논리적이고 체계적인 문제 해결 및 커뮤니케이션 능력을 소유하신 분..."
d9086035792f01d0,AI 기반 로봇 서비스 개발 그룹 IT 인프라 구축,그룹 IT 인프라 구축 서울특별시,,"주요 언어 및 프레임워크 : C, Python, Tensorflow... 리즘 구현 및 적용 - Deep Learning 프로젝트 수행 경험 - Python 중급 이상 기타 - Robot 제어 관련 지식 및 프로젝트 경험자 우대"
4c024d266efd71a5,2020년 부문별 경력직 전문직원 채용(클라우드환경기반 AI(인공지능)...,KB국민카드 서울 내수동,,"대용량/실시간 데이터 처리를 위한 분산/병렬처리 환경 경험 - 최신 분석 프로그래밍 언어(R, Python 등) 역량 보유자 - 머신러닝 관련 도구 활용 역량 보유자(Tensorflow, Pytorch, Scikit..."
8624753c574a9d25,Lead Application Backend Developer – Mob...,BOEING 서울,,"object oriented programming languages Expertise in Perl, Python, Java, Javascript, C/C++, C#, .Net, REST) Expertise in Oracle..."
a8ed60198075d112,Application Backend Developer,BOEING 서울,,"experience is required. Proficiency in Java, JavaScript, Python, C#, C++ or comparable Object Oriented Language Knowledge..."
f13d84719e788dbb,[Autonomous Driving] Software Tool Engin...,네이버랩스 성남 분당구,,"원들과 협업 필요역량 ㅇ Python/C/C++ 언어 개발 용이 ㅇ... 양한 전문 지식을 가진 팀원들과 협업 필요역량 ㅇ C/C++, Python 언어 개발 용이 ㅇ Annotation Drawing Tool 또는..."
2531a0c578f5ca30,[Robotics] Robot Software Engineer,네이버 대한민국,,Robotics 혹은 Computer vision 등 유사 분야 석사/박사 학위 혹은 5년 이상의 개발 경력 ㅇ Python / Lua 등 스크립트 언어를 C/C++와 연계 활용 능숙 ㅇ Docker / Kubernetes...
01cdfff2d55c2fa5,PMIC S/W APPS Engineering – Senior to St...,Qualcomm 4.1 서울,,"experience with Programming Language... C, C++, Java, Python , etc Preferred Qualifications 6 to 12 years of academic..."
9136552822e7c54f,[Search & Clova] AI 시스템 (성능) 개발자 신입/경력사원,네이버 대한민국,,"분석 및 해결 능력이 뛰어나신 분 · 기술 습득이 빠르고, 새로운 분야에 적응할 수 있는 분 · C++, Python, Go 등 하나 이상의 언어에 능숙하신 분 [채용하고 싶은 사람] · 글로벌 시장에 대한 도전 의식을 가지..."
b0e9252f0c2cf6ec,[개발]위메프패션 백엔드 개발자(정규직),위메프 2.3 대한민국,,"위메프패션 서비스 백엔드 개발 [자격사항] - 백엔드개발 경력 3년 이상 - Java, Node.js, Python, Php, Ruby 중 하나 이상 백엔드 개발 경험이 있으신 분 - NoSql 사용 경험이 있으신 분..."
22a5590c81649937,Senior Technical Consultant,MathWorks 서울,,"scientific applications Other programming languages, e.g. Python, R, Java, C/C++ or C# Strong knowledge of computational..."
c7c315d68ab45e13,TOIION 토이온 전산 인프라 운영 스탭,토이온 성남 수정구,,"MySql, MongoDB, MariaDB 등 ) 설치 경험 - 프로그래밍 / 스크립팅 (Bash, Python 등 ) 능력 0명 서류전형 면접전형 최종심사 * 서류심사 합격자에 한해 개별 통보 제출서류 입사지원서 및..."
d7a5d7d67068b597,Django + Python 웹개발,(주)딕스코리아 서울 가산디지털단지역,"연봉 40,000,000원 - 45,000,000원",Django Framework 유경험자 우대 Python 경력자 우대 Django + Python 환경에서 웹개발 경력자를 모십니다. 프론트엔드... 년 (필수) * Django & Python: 2년 (선호) * 웹프론트개...
a030a599df3b6b76,Junior network admin,WangsuTech 서울,"연봉 35,000,000원 - 50,000,000원","Linux - Ability to program... write the scripts(Bash, Python) for automation - Certificates of Cisco/Juniper/Paloalto..."
20604c00a91032e4,[네이버파이낸셜] CSS 모델 개발 및 운영 담당자,네이버 대한민국,,"데이터 핸들링 및 분석에 능숙하신 분 [우대사항] - 비 금융 데이터 분석 경험이 있으신 분 - R, Python 등을 활용한 ML 개발 경험이 있으신 분 [채용조건] ﻿ - 정규직 전형절차 및 기타사항 1 전형절차..."
04d685fc70b67d4e,Linux/Python/PHP/MySQL/백엔드 정규직 경력,일루미나리안 용인 보정동,,"보유 - DBMS(MySQL or MariaDB), scripting Language: bash, python, OOP 언어 중 가능자 - Back-End 서버를 개발해 보신 분 [우대사항] - Go(aka GoLang..."
e11bc11a4d72cc54,MPK / MPI-SD Joint Postdoctoral Position for Ultrafast Nonli...,POSTECH / Max Planck POSTECH/KOREA Res. Init. 대한민국,,"Experience in computer programming using C/C++, FORTRAN, Python, Mathematica or Matlab is highly desirable. The candidate may..."
85dd040bbe01ea3d,IoT/빅데이터 관련 웹 솔루션 개발자(java/python),유비벨록스모바일 서울 구로구,,지원자격 경력 신입·경력 학력 학력무관 성별 무관 기타 담당업무 IoT/빅데이터 관련 웹 솔루션 개발자(java/ python) 모집 커리어 양식 지원 아직 커리어에 이력서를 등록하지 않으셨다면!!상세 이력서 등록하기 ㈜유비벨록...
b79c2ae536063b01,[전문연구요원] 상시,네이버 대한민국,,"Tool Engineer ㅇ Python/C/C++ 언어 개발 용이 ㅇ... Design, Debugging Skills ㅇ스크립트 언어 개발 경험 ( Python, Bash, etc.) ㅇ Embedded Platform과..."
b19575486d134ab7,BR&T Software Engineer Intern,BOEING 서울,,"Korean (Required) Strong software development skills using Python, C, C++, Java, and Javascript etc (Preferred) Knowledge..."
7af1798e214d4067,Support Engineer _ Devices & IoT,Microsoft 4.2 서울,,"problem-solving skills • Strong C/C++ coding skills, along with Python, C# and Java • Azure/AWS cloud development experience..."
07375dc4e800dfa9,추천 시스템 소프트웨어 엔지니어,카카오 4.2 성남 판교역,,"트워크, 컴파일러, 데이터베이스에 대한 이해가 깊으신 분 C/C++/ Python 프로그래밍 숙련자 GPU 프로그래밍 숙련자 대용량/실시간 서비스 개발... 키워드 프로그래밍 언어 Python, C/C++, Go, Java..."
f83c468b246ce9ef,Student Intern (South Korea),SAP 4.3 서울,,"Data Science Programming languages: Python Strong analytical and problem solving... JavaScript, CSS, HTML, Python, SQL Strong..."
d585814d097935eb,카카오톡 보이스톡/페이스톡/라이브톡 개발자,카카오 4.2 성남 판교역,,"워크 서버 개발 경력 VoIP 기술에 대한 이해 우대 사항 음성 합성 또는 영상 합성 경험 MySQL, Python, JavaScript, Node.js 경험 서비스 운영 경험 ※ 카카오 기술 직군의 경우, 개발 경력 2..."
273d830a0c62aedd,솔루션 프론트엔드 개발자,Nexon 성남 분당구,,"분석 솔루션 서비스들의 웹프론트 개발 및 운영 지원자격 - 경력제한 없음 - flask, django등 Python 기반 웹서비스 개발 기술 스택 사용 경험 - vue.js 등의 Framework 사용 경험과 이에 수반..."
eb45c08f4c4a43d8,Data Analyst,Axiologic Solutions 서울,,"algorithms and data manipulation capabilities using R, Python, C++, JavaScript, Go, and other known programming languages..."
eeb027369cdab361,분석 플랫폼 웹 프론트 엔지니어,Nexon 성남 분당구,,"CSS, Javascript 등 웹어플리케이션 개발을 위한 front-end 개발 가능 - Node, Python, C#, Java 중 최소 1개 언어에 대한 경험이 있는 분 - SQLServer, Mysql과 같은..."
b2cfcc7d4b79c216,[Search&Clova] Clova 챗봇 Platform 개발 신입/경...,네이버 대한민국,,"및 알고리즘에 대한 기본기 ) - Programming Skill · Java, Scala, Spark, Python 등 [우대사항 ] · Scala 경험자 또는 Scala 를 이용하여 웹 서버 백엔드 개발하고 싶은 분..."
be6c1f03fa566f8e,추천 시스템 연구/개발,카카오 4.2 성남 판교역,,"Content-based Filtering, Matrix Factorization 프로그래밍 언어 Python, C/C++, Go, Java, Scala, Matlab, R 관련 서비스 미디어다음, 브런치, 카카오TV..."
b4b6ee0fd83b8ce1,[Search & Clova] Clova 체험형 인턴,네이버 대한민국,,"관리 - 코드 최적화 및 리뷰 자격 요건 - 다음과 같은 프로그래밍 언어 사용자 : C/C++, Python, Go, shell scripting - Unix/Linux 시스템 사용 경험 우대 요건 - DevOps..."
ce6747e77c861c46,Data Scientist,Boston Consulting Group 4.2 서울,,"analysis a plus, Programming... scripting exp.: eg. Python, C#, VBA, Java, Perl, etc. Experience in applied analytics..."
f3a14b3f8d9e3e12,네이버 쇼핑검색플랫폼 개발자,네이버 대한민국,,"info extraction [필요역량] - 아래 기술 중 어느 한가지를 능숙하게 다룰 수 있는 분 [ Java, Python, Spring boot/batch/cloud, Kotlin, React, Vue, Node.JS..."
77c8700bdba0ea81,웹/앱 개발자 (경력),빌리콘 수원 장안구,,통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임... 응용프로그래머>iOS|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>데이터베이스·DBA>데이터아키텍처|인터넷...
8405cf7fad057a1a,글로벌 소비재기업 APAC담당 Sr. Enterprise Architec...,글로벌 소비재기업 서울,"연봉 80,000,000원 - 150,000,000원","technology (AWS, Azure etc... any programming language (Java, Python etc.) • Good understanding and functional knowledge..."
470bf09f03aa8f29,[해외취업] WDB공학 주식회사 IT 개발자-C/임베디드/어셈블러/Pyt...,WDB공학 대한민국,"연봉 33,000,000원 - 35,000,000원","정보처리산업기사 보유자만 지원가능 - 보유 스킬 : 임베디드 개발 경험, C, C++, C#, 어셈블러 언어, Python 등 필수사항 - 공학계열 - 일본 근무 가능자 우대사항 - C 언어 가능자, 임베디드 경험 보유자..."
82f5d2aebb1bbf3a,AI/IoT 연구 개발자 채용,(주)트리플렛 서울 마포구,"연봉 25,000,000원 - 50,000,000원","7년, 박사 3년 이상인 자 [관련기술] - C/C++ - Java/JSP and javascript - Python - MySQL or MariaDB - Maven or Gradle - Git *[우대사항..."
92bd400e3b5306ba,[Search & Clova] Clova AI 인재,네이버 대한민국,,"산시스템 등 CS 핵심 전공 지식 관련한 수준 높은 이해 Git을 능숙하게 사용 백엔드 서버 구현 역량 ( Python, Golang, Java Spring, node.js 등) Mobile App 개발 Objective..."
2695294aea6dc3b6,MongoDB Engineer,카카오 4.2 성남 판교역,,수 있는 분 Linux/Network에 대한 기초 지식이 있는 분 우대 사항 C/C++ 또는 Python 언어를 이용한 프로그램 개발(프로젝트) 경험이 있는 분 MongoDB 트러블 슈팅 경험이 있는 분 MongoDB...
5ed0334bca0963cb,[Autonomous Driving] Virtual Environment...,네이버 대한민국,,"C/C++, Software Design, Debugging Skills ㅇ 스크립트 언어 개발 경험 ( Python, Bash, etc) ㅇ Embedded Platform과 System Software 개발 경험 및 이해..."
dd06066d79860614,MySQL Engineer,카카오 4.2 성남 판교역,,"지원자격 대용량 DBMS 운영 경험이 있는 분 (실력, 의지는 중요하나 경력'기간'은 중요하지 않음) python, go, bash 등 스크립팅 언어를 하나 이상 사용하실 수 있는 분 MySQL 에 대해 전반적으로 이해하고..."
22e47a04b651ae84,직원,KIS채권평가 대한민국,,"CRS 평가 - 헤지 유효성 테스트 *자격요건 - 학사학위 이상 소지자 - 프로그래밍(C/C++, VBA, Python) 기술을 보유하거나 금융공학 관련 업무 유 경험자 우대 (6) 모집부서: <경영관리실> *포지션: 채용..."
c6398dbbd3c4f4d9,"Partner Engineer, Google Assistant",Google 4.3 서울,,"languages... C++, Java, JavaScript, Typescript or Python. Preferred qualifications: A passion for engineering..."
40acc204682e5219,R&D 연구원,홍익대학교 무인이동체자율항법연구실 서울 마포구,"월급 2,500,000원 - 3,000,000원","로봇공학, 드론, 임베디드시스템 운용 및 통신, 머신러닝 중 일부 프로그래밍: Matlab, C/C++, Python, ROS 등 임베디드시스템: Raspberry PI, Arduino 등 오픈소스 기반 플랫폼 경험자..."
254a4762b91cda74,RTL 및 ASIC 설계 엔지니어(딥러닝 하드웨어 프로세서 개발),딥엑스 성남 분당구,"연봉 40,000,000원 - 42,000,000원","Verification. - C 기반 모델의 RTL IP 설계 및 IP 검증 가능자. - Language: Python(Script), C/C++ [우대 조건] - ARM based SoC 설계. - ARM(AHB, AXI..."
41e16c5d37456c7d,Avionics Software Engineer Intern,BOEING 서울,,"software development skills... simulink, c++, or python ideal candidate may have knowledge on aerospace and avionics..."
37d1f6dbb37f8a38,대용량 분산 스토리지 개발자,카카오 4.2 성남 판교역,,이상 #우대 자격 Java 멀티쓰레드 기반 네트워크 프로그래밍 경험이 있으신 분 (netty도 ok) Python 등의 스크립트 언어를 하나 이상 다룰수 있으신 분 HBase 등의 NoSQL 시스템 운영이나 사용 경험이...
ff04e97830ca895a,2020년 경력사원 공개,LG상사 3.0 서울 종로구,,"출신, Digital Transformation 관련 프로젝트 유경험자, 관련 Tool 활용 가능자(SQL, Python, R 등) 회계 : 대기업 회계 부서 및 회계법인 출신, 관련 자격증 소지자 (KICPA, AICPA..."
f53ddadeae2f3625,소프트웨어 아키텍트,5년차 소프트웨어 개발 중소기업 서울 마포구,,B2B 앱스토어) 2. Java - Framework = springBoot / ORM = JPA 3. Python - RobotFramework / Selenium 4. Infra & Paas - AWS ≫ compute...
8c47e8f334705d2e,Algorithm Application Engineer,Garrett Advancing Motion 경기도,,"System/Data Integration • High level programming skills ( Python, R, Matlab, C++ or Java) • Machine Learning Algorithms..."
d7bcd63e56a64f2b,"AI, eIoT sw 개발자",글로벌브릿지 인천 연수구,"연봉 30,000,000원 - 32,000,000원",성별 무관 기타 담당업무 - 딥러닝에 관심이 있는사람 - 리눅스 환경에서 개발 경험이 있는사람 - C/ Python이 사용 가능한 사람 - LWM2M/OneM2M 플랫폼 기반 게이트웨이 및 디바이스 개발 경험자 - Mbed...
b87ff4aabad6e65e,Process & Data Scientist,Applied Materials Inc. 대한민국,,"systems Experience... least one programming language ( Python, R, Java, etc... writing SQL queries Qualifications..."
4ac26bbae727acbe,"AI, eIoT sw 개발자",케이엠더블유 인천 연수구,"연봉 30,000,000원 - 60,000,000원",[직무내용] - 딥러닝에 관심이 있는사람 - 리눅스 환경에서 개발 경험이 있는사람 - C/ Python이 사용 가능한 사람 - LWM2M/OneM2M 플랫폼 기반 게이트웨이 및 디바이스 개발 경험자 - Mbed-OS를 활용한...
9e73c6c0c12902dd,[Search & Clova] 네이버 Data Science 데이터 분석...,네이버 대한민국,,"Machine Learning 관련 분야 전문 지식 또는 프로젝트 경험 · R, Python, Jav a 중 하나에 뛰어난 프로그래밍 역량 · Python, Shell Programming 사용 경험 · 해외 출장/ 근무에..."
ec49d81e4e52d164,2020년 1분기-2회차 SK엔카닷컴 인재(신입/경력),SK엔카닷컴 서울 중구,,JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>Ruby|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹디자인>UI·UX디자인|인터넷·IT·통신·모바일·게임>웹디자인>모바일UI...
e65a195da656bcdc,[동영상플랫폼] 연계형 인턴십,네이버 대한민국,,"혹은 이해가 깊으신 분 - ffmpeg, gstreamer 오픈소스 컨트리뷰팅 혹은 활용 유경험자 - python 활용 가능자 ​ LIVE 클라우드 백엔드 서버 개발 [ 역할 ] - V Live, NaverTV 등..."
55a19c92c845685e,Developer / Designer recruit,마이뮤직테이스트 서울 논현동,,"language (i.e Python, Ruby, Java, .Net... High proficiency in Python... knowledge... least one Python web framework..."
bfe0f5ac4f32ec89,추천 통계분석/데이터사이언티스트,카카오 4.2 성남 판교역,,등 기타 카카오 서비스 영역 전반 지원자격 숙련된 데이터분석 능력 데이터 사이언스를 위한 언어(R/ Python) 를 하나 이상 능숙하게 다룰 수 있으신 분 분석 결과를 설득력있게 전달할 수 있는 분 우대사항 머신...
1f8241bde59958c8,Virtual Environment Simulation Engineer,네이버랩스 성남 분당구,,"ㅇ 스크립트 언어 개발 경험 ( Python, Bash, etc) ㅇ... 프로그래머>Linux|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>시스템프로그래머>임베디드(Embedded)"
55537575b7dd8d87,Physical Implementation Engineer,SiFive 대한민국,,"optimization Good scripting skills using Tcl, Perl, Python, Makefile and Shell scripts Preferred qualifications Experience..."
ab0ce0078bb3ebd9,다비오 파이썬(python) 백엔드 개발자,다비오 서울 마포구,,지원자격 경력 신입·경력 학력 대학교졸업(4년) 성별 무관 기타 담당업무 (주)다비오 파이썬( python) 백엔드 개발자 채용 커리어 양식 지원 아직 커리어에 이력서를 등록하지 않으셨다면!!상세 이력서 등록하기 상세모집요강...
740e13288ddbbed3,인공지능 딥러닝 프로그램 개발 (C#/Python/C·C++),에이아이웨어 성남 분당구,,지원자격 경력 경력 학력 학력무관 성별 무관 기타 담당업무 인공지능 딥러닝 프로그램 개발 (C#/ Python/C·C++) 모집 커리어 양식 지원 아직 커리어에 이력서를 등록하지 않으셨다면!!상세 이력서 등록하기 상세모집요강...
3ecd87a745e7b526,경력,LG CNS 3.7 서울,,"중 1개 이상) ① Java, Python등 개발 언어 활용 및 응용 개발... 검증/구축 ⑤ Linux, ubuntu 기반, 주 언어는 Java, Python, C 기반 필수요건 ① CSP 기반 서비스 플랫폼 개발 또는 아키텍트..."
092d062a6faa7139,데이터 분석가,카카오 4.2 성남 판교역,,"만한 무언가(실력/열정) 데이터 분석 업무를 수행할 수 있는 하나 이상의 언어 스킬 필수 (예. SQL, Python, R 등) 데이터 기반 프로젝트 경험이 있으신 분 (예: 통계 분석 프로젝트) 어떤 일이라도 중요하게 여기..."
e11bc11a4d72cc54,MPK / MPI-SD Joint Postdoctoral Position for Ultrafast Nonli...,POSTECH / Max Planck POSTECH/KOREA Res. Init. 대한민국,,"Experience in computer programming using C/C++, FORTRAN, Python, Mathematica or Matlab is highly desirable. The candidate may..."
1da18f79e32a0631,(AI기술) 언어교육용 AI기술 개발자 모집,카카오엔터프라이즈 성남 삼평동,,"스로 동기를 부여하시는 분 - 언어 학습에 관심이 많으신 분 - 머신 러닝 및 데이터 처리를 위한 언어 ( Python/Scala 등) 및 도구 (Spark, Tensorflow, Pytorch, Kaldi 등)를 하나..."
465da67c7c564d97,Ericsson-LG Enterprise 신입/경력 인재,에릭슨엘지 서울 금천구,,웹프로그래머>Servlet|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>ASP|인터넷·IT·통신... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임...
83883bfd1f662d69,Data Scientist,Terra 서울,,"skills in a scientific computing language, preferably Python or R Experience working with data science tools... numpy..."
facd4f535e5cd1db,웹개발자,이엘씨소프트 서울 금천구,,있습니다. 인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>iOS|인터넷·IT·통신·모바일·게임>웹프로그래머>ASP|인터넷·IT·통신·모바일·게임>웹프로그래머> Python
e6662326a6c95612,Cloud Solution Architect,Microsoft 4.2 서울,,"estate workloads like HDInsight, Hadoop, Cloudera, Spark, Python required... technical aptitude and experience to learn..."
b51ca785a45edf17,Senior Specialist Consultant - AI/ML,Amazon Web Services Korea LLC 서울,,"experience in software development in languages like Java, Python, Scala. Experience working with RESTful API and general..."
8af26b37623864c4,8퍼센트 개발자 (신입/경력),8퍼센트 서울 종로구,,개발 금융 데이터 분석과 분석 플랫폼 운영 자격요건 컴퓨터 전공자 또는 웹 개발 경력 1년 이상 우대사항 Python 코드를 무리 없이 읽으실 수 있는 분 Linux/Mac 사용 가능한 분 새로운 기술에 대한 호기심을 가지신...
429ae4f58dbeb553,"[해외취업] 캐나다, Framestore, Animator",Framestore 대한민국,,"Skills: A working knowledge of Modeling, Rigging and Mel/ Python scripting Previous experience working with motion capture..."
8d0b3a79363b5a69,Business Analyst (Search and Discovery A...,Coupang 3.0 서울,,"equivalent experience * Has experience with SQL, Excel, Python, and R/SAS or any statistical package * Has experience..."
98c2229e57d4ee1f,전기전자컴퓨터공학부(바이오컴퓨팅연구실) 위촉연구원,광주과학기술원 광주 북구,,"국가보훈대상자(취업보호대상자) 및 장애인은 관련 법령에 의거하여 우대 ② 컴퓨터 프로그램밍 (Matlab, Python, C++등) 가능자 ③ 뇌파 측정 및 분석 2년 이상 경력 ➃ 딥러닝 기술 개발 경험 결격사유..."
73c6e5163f131c23,IC 설계자동화 (EDA) 소프트웨어 (XMODEL) 모델 개발자 / 응...,사이언티픽아날로그 서울 서초구,,"소통을 위해 의사소통, 사회성, 책임감이 뛰어난 분 우대 인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>Linux|인터넷·IT·통신·모바일·게임>웹프로그래머> Python"
e010f7780d479126,검색서비스 서버 개발 신입/경력,포티투마루 서울 봉천동,,"성별 : 무관 - 모집인원 : 0명 [기술 지원자격] - Linux 환경 개발 경력 - C/Java/ Python 개발 경력 - 서버 개발/운영 경력 [우대사항] - 자연어처리, 정보검색, 기계학습, 데이터 마이닝..."
6c1d50662fa2d7f7,서울 강남구 인썸니아 시니어 개발자 및 퍼블리셔,인썸니아 서울 서초구,,"개발자] 1) 경력: 3~5년차 2) skills: Rails, Python, Django, Node, react 중 한가지 이상 3) 연봉... Django, angular JS, Python 등을 능숙하게 사용하시는..."
626a436e05c66fa8,교보악사자산운용 주식운용 사원,교보악사자산운용 대한민국,,0명 2. 지원자격 1) 2020년 2월 졸업 예정자 또는 졸업자 2) 통계패키지(R) 또는 프로그래밍 툴( Python) 사용 가능자 우대 3) 투자자산운용사 우대 4) 영어능통자 우대 5) 국가유공자 우대 3. 담당업무...
1748baa27965fdbf,"MVP 개발 엔지니어(서버, 웹프론트) (정규직, 계약직, 프리랜서)",더테스터 대전 중구,,1년 이상의 서버 개발 경험 · 아래 옵션 중 하나의 기술 스택 사용 - JAVA기반의 Spring - Python 기반의 Django - Ruby 기반의 Rails 우대사항 · 팀단위로 프로젝트를 수주해본 적 있는...
67503f27b0365593,인간중심 지능형 시스템 연구실 시간제 연구원,광주과학기술원 광주 북구,,"우대사항 ① 국가보훈대상자(취업보호대상자) 및 장애인은 관련 법령에 의거하여 우대 ② 이외 개발언어 ( Python, C++, JAVA, MFC, QT 등) 기반 SW(앱/웹 포함) 개발 가능자 ③ 인간대상연구 경험자..."
d9a8d22b38653d34,[인재풀] Central Development Services,Electronic Arts 서울,,"제안 및 구현할 수 있는 능력 - C++, C#, Java, Object C 등의 프로그래밍 언어 및 Python, Shell Scripts, Ruby 등 스크립팅 능력 - 테스트 자동화, CI 시스템 등의 개발 및 관리..."
fd2f650c2f0d4b5e,[메가존클라우드] 2020년 상반기 Commercial Tech 부문,메가존 서울 강남구,,"및 업무 경험 - Shell, Python, Ruby등과 같은 자동화... 고객사 IT 프로젝트 아키텍트 경력 - 영어 능통 - Java/Php/ Python 등 개발 능통 - AWS Bigdata/IoT/Lambda 등 심화..."
